생산량,년도,지역,작물명,단위
21912.0,2016,경상남도,노지무,톤
39806.0,2017,경상남도,노지무,톤
37139.0,2018,경상남도,노지무,톤
37538.72917,2019,경상남도,노지무,톤
28346.0,2020,경상남도,노지무,톤
23278.0045,2021,경상남도,노지무,톤
24357.2827,2022,경상남도,노지무,톤
20615.2777,2023,경상남도,노지무,톤
3382.0,2014,경상남도,노지봄무,톤
7909.0,2015,경상남도,노지봄무,톤
10046.0,2016,경상남도,노지봄무,톤
13769.0,2017,경상남도,노지봄무,톤
14734.0,2018,경상남도,노지봄무,톤
13277.0,2019,경상남도,노지봄무,톤
13383.0,2020,경상남도,노지봄무,톤
4486.0,2021,경상남도,노지봄무,톤
9118.0,2022,경상남도,노지봄무,톤
3382.0,2014,경상남도,일반봄무,톤
7909.0,2015,경상남도,일반봄무,톤
10046.0,2016,경상남도,일반봄무,톤
13582.0,2017,경상남도,일반봄무,톤
13407.0,2018,경상남도,일반봄무,톤
13277.0,2019,경상남도,일반봄무,톤
13376.0,2020,경상남도,일반봄무,톤
4396.0,2021,경상남도,일반봄무,톤
9118.0,2022,경상남도,일반봄무,톤
187.0,2017,경상남도,고랭지무,톤
1327.0,2018,경상남도,고랭지무,톤
7.0,2020,경상남도,고랭지무,톤
90.0,2021,경상남도,고랭지무,톤
18849.0,2014,경상남도,노지가을무,톤
24840.0,2015,경상남도,노지가을무,톤
11866.0,2016,경상남도,노지가을무,톤
26037.0,2017,경상남도,노지가을무,톤
22405.0,2018,경상남도,노지가을무,톤
24261.72917,2019,경상남도,노지가을무,톤
14955.0,2020,경상남도,노지가을무,톤
18792.0045,2021,경상남도,노지가을무,톤
15239.2827,2022,경상남도,노지가을무,톤
20615.2777,2023,경상남도,노지가을무,톤
18849.0,2014,경상남도,가을일반무,톤
24840.0,2015,경상남도,가을일반무,톤
11866.0,2016,경상남도,가을일반무,톤
26010.0,2017,경상남도,가을일반무,톤
22405.0,2018,경상남도,가을일반무,톤
24225.63343,2019,경상남도,가을일반무,톤
14952.81424,2020,경상남도,가을일반무,톤
18783.1454,2021,경상남도,가을일반무,톤
15239.2827,2022,경상남도,가을일반무,톤
20603.1462,2023,경상남도,가을일반무,톤
26.0,2017,경상남도,가을총각무,톤
36.09574,2019,경상남도,가을총각무,톤
1.7146,2020,경상남도,가을총각무,톤
8.859,2021,경상남도,가을총각무,톤
12.1316,2023,경상남도,가을총각무,톤
1210.0,2014,경상남도,시설무,톤
2150.0,2015,경상남도,시설무,톤
2300.0,2016,경상남도,시설무,톤
5465.0,2017,경상남도,시설무,톤
2741.0,2018,경상남도,시설무,톤
1694.0,2019,경상남도,시설무,톤
3144.0,2020,경상남도,시설무,톤
1027.0,2021,경상남도,시설무,톤
959.0,2022,경상남도,시설무,톤
7517.0,2014,경상남도,당근,톤
39182.0,2015,경상남도,당근,톤
27546.0,2016,경상남도,당근,톤
27054.0,2017,경상남도,당근,톤
29468.0,2018,경상남도,당근,톤
25666.0,2019,경상남도,당근,톤
34918.0,2020,경상남도,당근,톤
35314.0,2021,경상남도,당근,톤
32110.0,2022,경상남도,당근,톤
8.0,2020,경상남도,노지겨울무,톤
444102.0,2014,제주도,무,톤
382934.0,2015,제주도,무,톤
281458.0,2016,제주도,무,톤
297156.0,2017,제주도,무,톤
397356.0,2018,제주도,무,톤
396883.0,2019,제주도,무,톤
424274.0,2020,제주도,무,톤
404773.6523,2021,제주도,무,톤
413298.0,2022,제주도,무,톤
444102.0,2014,제주도,노지무,톤
382786.0,2015,제주도,노지무,톤
281103.0,2016,제주도,노지무,톤
296867.0,2017,제주도,노지무,톤
397355.0,2018,제주도,노지무,톤
396869.0,2019,제주도,노지무,톤
424274.0,2020,제주도,노지무,톤
404773.6523,2021,제주도,노지무,톤
413106.0,2022,제주도,노지무,톤
5105.0,2014,제주도,노지봄무,톤
6347.0,2015,제주도,노지봄무,톤
5714.0,2016,제주도,노지봄무,톤
5157.0,2017,제주도,노지봄무,톤
6052.0,2018,제주도,노지봄무,톤
6496.0,2019,제주도,노지봄무,톤
6060.0,2020,제주도,노지봄무,톤
5818.0,2021,제주도,노지봄무,톤
6670.0,2022,제주도,노지봄무,톤
5105.0,2014,제주도,일반봄무,톤
6347.0,2015,제주도,일반봄무,톤
5714.0,2016,제주도,일반봄무,톤
5157.0,2017,제주도,일반봄무,톤
6052.0,2018,제주도,일반봄무,톤
6496.0,2019,제주도,일반봄무,톤
6060.0,2020,제주도,일반봄무,톤
5818.0,2021,제주도,일반봄무,톤
6670.0,2022,제주도,일반봄무,톤
10237.0,2014,제주도,노지가을무,톤
6741.0,2015,제주도,노지가을무,톤
11413.0,2016,제주도,노지가을무,톤
799.0,2018,제주도,노지가을무,톤
6678.6523,2021,제주도,노지가을무,톤
10237.0,2014,제주도,가을일반무,톤
6741.0,2015,제주도,가을일반무,톤
11413.0,2016,제주도,가을일반무,톤
799.0,2018,제주도,가을일반무,톤
6678.6523,2021,제주도,가을일반무,톤
148.0,2015,제주도,시설무,톤
355.0,2016,제주도,시설무,톤
289.0,2017,제주도,시설무,톤
1.0,2018,제주도,시설무,톤
14.0,2019,제주도,시설무,톤
192.0,2022,제주도,시설무,톤
57486.0,2014,제주도,당근,톤
62814.0,2015,제주도,당근,톤
29307.0,2016,제주도,당근,톤
33668.0,2017,제주도,당근,톤
30762.0,2018,제주도,당근,톤
25727.0,2019,제주도,당근,톤
33801.0,2020,제주도,당근,톤
47812.0,2021,제주도,당근,톤
33060.0,2022,제주도,당근,톤
428760.0,2014,제주도,노지겨울무,톤
369698.0,2015,제주도,노지겨울무,톤
263976.0,2016,제주도,노지겨울무,톤
291710.0,2017,제주도,노지겨울무,톤
390504.0,2018,제주도,노지겨울무,톤
390373.0,2019,제주도,노지겨울무,톤
418214.0,2020,제주도,노지겨울무,톤
392277.0,2021,제주도,노지겨울무,톤
406436.0,2022,제주도,노지겨울무,톤
1305.74548,2014,서울특별시,조미채소,톤
108.75004,2015,서울특별시,조미채소,톤
602.26729,2016,서울특별시,조미채소,톤
989.31211,2017,서울특별시,조미채소,톤
864.59586,2018,서울특별시,조미채소,톤
866.0,2019,서울특별시,조미채소,톤
823.9421,2020,서울특별시,조미채소,톤
773.9415,2021,서울특별시,조미채소,톤
601.397,2022,서울특별시,조미채소,톤
74.5219,2023,서울특별시,조미채소,톤
1229.77784,2014,서울특별시,고추,톤
61.63781,2015,서울특별시,고추,톤
17.84,2016,서울특별시,고추,톤
21.15032,2017,서울특별시,고추,톤
29.13588,2018,서울특별시,고추,톤
19.84891,2019,서울특별시,고추,톤
14.3143,2020,서울특별시,고추,톤
103.44,2021,서울특별시,고추,톤
135.3971,2022,서울특별시,고추,톤
22.1338,2023,서울특별시,고추,톤
15.77784,2014,서울특별시,건고추,톤
61.63781,2015,서울특별시,건고추,톤
17.84,2016,서울특별시,건고추,톤
16.15032,2017,서울특별시,건고추,톤
15.13588,2018,서울특별시,건고추,톤
18.84891,2019,서울특별시,건고추,톤
14.3143,2020,서울특별시,건고추,톤
31.44,2021,서울특별시,건고추,톤
19.3971,2022,서울특별시,건고추,톤
22.1338,2023,서울특별시,건고추,톤
1214.0,2014,서울특별시,풋고추,톤
5.0,2017,서울특별시,풋고추,톤
14.0,2018,서울특별시,풋고추,톤
1.0,2019,서울특별시,풋고추,톤
72.0,2021,서울특별시,풋고추,톤
116.0,2022,서울특별시,풋고추,톤
40.0,2014,서울특별시,파,톤
20.0,2015,서울특별시,파,톤
575.0,2016,서울특별시,파,톤
934.0,2017,서울특별시,파,톤
811.0,2018,서울특별시,파,톤
811.0,2019,서울특별시,파,톤
791.0,2020,서울특별시,파,톤
543.0,2021,서울특별시,파,톤
413.0,2022,서울특별시,파,톤
40.0,2014,서울특별시,노지파,톤
20.0,2015,서울특별시,노지파,톤
460.0,2016,서울특별시,노지파,톤
624.0,2017,서울특별시,노지파,톤
596.0,2018,서울특별시,노지파,톤
583.0,2019,서울특별시,노지파,톤
577.0,2020,서울특별시,노지파,톤
468.0,2021,서울특별시,노지파,톤
392.0,2022,서울특별시,노지파,톤
115.0,2016,서울특별시,시설파,톤
310.0,2017,서울특별시,시설파,톤
215.0,2018,서울특별시,시설파,톤
228.0,2019,서울특별시,시설파,톤
214.0,2020,서울특별시,시설파,톤
75.0,2021,서울특별시,시설파,톤
21.0,2022,서울특별시,시설파,톤
40.0,2014,서울특별시,대파,톤
20.0,2015,서울특별시,대파,톤
575.0,2016,서울특별시,대파,톤
894.0,2017,서울특별시,대파,톤
783.0,2018,서울특별시,대파,톤
789.0,2019,서울특별시,대파,톤
777.0,2020,서울특별시,대파,톤
452.0,2021,서울특별시,대파,톤
368.0,2022,서울특별시,대파,톤
40.0,2014,서울특별시,노지대파,톤
20.0,2015,서울특별시,노지대파,톤
460.0,2016,서울특별시,노지대파,톤
591.0,2017,서울특별시,노지대파,톤
577.0,2018,서울특별시,노지대파,톤
570.0,2019,서울특별시,노지대파,톤
566.0,2020,서울특별시,노지대파,톤
377.0,2021,서울특별시,노지대파,톤
347.0,2022,서울특별시,노지대파,톤
115.0,2016,서울특별시,시설대파,톤
303.0,2017,서울특별시,시설대파,톤
206.0,2018,서울특별시,시설대파,톤
219.0,2019,서울특별시,시설대파,톤
211.0,2020,서울특별시,시설대파,톤
75.0,2021,서울특별시,시설대파,톤
21.0,2022,서울특별시,시설대파,톤
40.0,2017,서울특별시,쪽파,톤
28.0,2018,서울특별시,쪽파,톤
22.0,2019,서울특별시,쪽파,톤
14.0,2020,서울특별시,쪽파,톤
91.0,2021,서울특별시,쪽파,톤
45.0,2022,서울특별시,쪽파,톤
33.0,2017,서울특별시,노지쪽파,톤
19.0,2018,서울특별시,노지쪽파,톤
13.0,2019,서울특별시,노지쪽파,톤
11.0,2020,서울특별시,노지쪽파,톤
91.0,2021,서울특별시,노지쪽파,톤
45.0,2022,서울특별시,노지쪽파,톤
7.0,2017,서울특별시,시설쪽파,톤
9.0,2018,서울특별시,시설쪽파,톤
9.0,2019,서울특별시,시설쪽파,톤
3.0,2020,서울특별시,시설쪽파,톤
22.32354,2017,서울특별시,양파,톤
19.99473,2018,서울특별시,양파,톤
29.04299,2019,서울특별시,양파,톤
12.4964,2020,서울특별시,양파,톤
85.3638,2021,서울특별시,양파,톤
30.2785,2022,서울특별시,양파,톤
32.0521,2023,서울특별시,양파,톤
5.0,2017,서울특별시,생강,톤
1.0,2018,서울특별시,생강,톤
2.0,2021,서울특별시,생강,톤
3.0,2022,서울특별시,생강,톤
35.96764,2014,서울특별시,마늘,톤
27.11222,2015,서울특별시,마늘,톤
9.42729,2016,서울특별시,마늘,톤
6.83825,2017,서울특별시,마늘,톤
3.46524,2018,서울특별시,마늘,톤
6.1468,2019,서울특별시,마늘,톤
6.1313,2020,서울특별시,마늘,톤
40.1377,2021,서울특별시,마늘,톤
19.7214,2022,서울특별시,마늘,톤
20.336,2023,서울특별시,마늘,톤
19456.64691,2014,부산광역시,조미채소,톤
19455.10548,2015,부산광역시,조미채소,톤
16657.01938,2016,부산광역시,조미채소,톤
16770.41826,2017,부산광역시,조미채소,톤
15719.2858,2018,부산광역시,조미채소,톤
16071.0,2019,부산광역시,조미채소,톤
12541.0785,2020,부산광역시,조미채소,톤
16747.4,2021,부산광역시,조미채소,톤
16867.8611,2022,부산광역시,조미채소,톤
1311.013,2023,부산광역시,조미채소,톤
111.68519,2014,부산광역시,고추,톤
386.02415,2015,부산광역시,고추,톤
516.0,2016,부산광역시,고추,톤
387.45161,2017,부산광역시,고추,톤
274.09676,2018,부산광역시,고추,톤
224.71897,2019,부산광역시,고추,톤
309.2671,2020,부산광역시,고추,톤
319.3094,2021,부산광역시,고추,톤
607.7715,2022,부산광역시,고추,톤
188.8714,2023,부산광역시,고추,톤
111.68519,2014,부산광역시,건고추,톤
158.02415,2015,부산광역시,건고추,톤
135.0,2016,부산광역시,건고추,톤
154.45161,2017,부산광역시,건고추,톤
199.09676,2018,부산광역시,건고추,톤
192.71897,2019,부산광역시,건고추,톤
223.2671,2020,부산광역시,건고추,톤
179.3094,2021,부산광역시,건고추,톤
226.7715,2022,부산광역시,건고추,톤
188.8714,2023,부산광역시,건고추,톤
228.0,2015,부산광역시,풋고추,톤
381.0,2016,부산광역시,풋고추,톤
233.0,2017,부산광역시,풋고추,톤
75.0,2018,부산광역시,풋고추,톤
32.0,2019,부산광역시,풋고추,톤
86.0,2020,부산광역시,풋고추,톤
140.0,2021,부산광역시,풋고추,톤
381.0,2022,부산광역시,풋고추,톤
17742.0,2014,부산광역시,파,톤
17707.0,2015,부산광역시,파,톤
14247.0,2016,부산광역시,파,톤
15531.0,2017,부산광역시,파,톤
13704.0,2018,부산광역시,파,톤
14481.0,2019,부산광역시,파,톤
10866.0,2020,부산광역시,파,톤
14384.0,2021,부산광역시,파,톤
15099.0,2022,부산광역시,파,톤
16340.0,2014,부산광역시,노지파,톤
17652.0,2015,부산광역시,노지파,톤
12077.0,2016,부산광역시,노지파,톤
14212.0,2017,부산광역시,노지파,톤
12566.0,2018,부산광역시,노지파,톤
13222.0,2019,부산광역시,노지파,톤
9765.0,2020,부산광역시,노지파,톤
13272.0,2021,부산광역시,노지파,톤
13589.0,2022,부산광역시,노지파,톤
1402.0,2014,부산광역시,시설파,톤
55.0,2015,부산광역시,시설파,톤
2170.0,2016,부산광역시,시설파,톤
1319.0,2017,부산광역시,시설파,톤
1138.0,2018,부산광역시,시설파,톤
1259.0,2019,부산광역시,시설파,톤
1101.0,2020,부산광역시,시설파,톤
1112.0,2021,부산광역시,시설파,톤
1510.0,2022,부산광역시,시설파,톤
14740.0,2014,부산광역시,대파,톤
15412.0,2015,부산광역시,대파,톤
12851.0,2016,부산광역시,대파,톤
14378.0,2017,부산광역시,대파,톤
11728.0,2018,부산광역시,대파,톤
12764.0,2019,부산광역시,대파,톤
9286.0,2020,부산광역시,대파,톤
13578.0,2021,부산광역시,대파,톤
14035.0,2022,부산광역시,대파,톤
13338.0,2014,부산광역시,노지대파,톤
15412.0,2015,부산광역시,노지대파,톤
10733.0,2016,부산광역시,노지대파,톤
13059.0,2017,부산광역시,노지대파,톤
10617.0,2018,부산광역시,노지대파,톤
11533.0,2019,부산광역시,노지대파,톤
8195.0,2020,부산광역시,노지대파,톤
12516.0,2021,부산광역시,노지대파,톤
12547.0,2022,부산광역시,노지대파,톤
1402.0,2014,부산광역시,시설대파,톤
2118.0,2016,부산광역시,시설대파,톤
1319.0,2017,부산광역시,시설대파,톤
1111.0,2018,부산광역시,시설대파,톤
1231.0,2019,부산광역시,시설대파,톤
1091.0,2020,부산광역시,시설대파,톤
1062.0,2021,부산광역시,시설대파,톤
1488.0,2022,부산광역시,시설대파,톤
3002.0,2014,부산광역시,쪽파,톤
2295.0,2015,부산광역시,쪽파,톤
1396.0,2016,부산광역시,쪽파,톤
1153.0,2017,부산광역시,쪽파,톤
1976.0,2018,부산광역시,쪽파,톤
1717.0,2019,부산광역시,쪽파,톤
1580.0,2020,부산광역시,쪽파,톤
806.0,2021,부산광역시,쪽파,톤
1064.0,2022,부산광역시,쪽파,톤
3002.0,2014,부산광역시,노지쪽파,톤
2240.0,2015,부산광역시,노지쪽파,톤
1344.0,2016,부산광역시,노지쪽파,톤
1153.0,2017,부산광역시,노지쪽파,톤
1949.0,2018,부산광역시,노지쪽파,톤
1689.0,2019,부산광역시,노지쪽파,톤
1570.0,2020,부산광역시,노지쪽파,톤
756.0,2021,부산광역시,노지쪽파,톤
1042.0,2022,부산광역시,노지쪽파,톤
55.0,2015,부산광역시,시설쪽파,톤
52.0,2016,부산광역시,시설쪽파,톤
27.0,2018,부산광역시,시설쪽파,톤
28.0,2019,부산광역시,시설쪽파,톤
10.0,2020,부산광역시,시설쪽파,톤
50.0,2021,부산광역시,시설쪽파,톤
22.0,2022,부산광역시,시설쪽파,톤
1163.31418,2014,부산광역시,양파,톤
1119.34084,2015,부산광역시,양파,톤
1563.50407,2016,부산광역시,양파,톤
621.31123,2017,부산광역시,양파,톤
1501.28923,2018,부산광역시,양파,톤
1048.7384,2019,부산광역시,양파,톤
987.609,2020,부산광역시,양파,톤
1581.4506,2021,부산광역시,양파,톤
825.381,2022,부산광역시,양파,톤
745.6155,2023,부산광역시,양파,톤
24.0,2015,부산광역시,생강,톤
7.0,2017,부산광역시,생강,톤
5.0,2018,부산광역시,생강,톤
3.0,2019,부산광역시,생강,톤
6.0,2020,부산광역시,생강,톤
12.0,2021,부산광역시,생강,톤
10.0,2022,부산광역시,생강,톤
439.64755,2014,부산광역시,마늘,톤
218.74049,2015,부산광역시,마늘,톤
330.51532,2016,부산광역시,마늘,톤
223.65542,2017,부산광역시,마늘,톤
234.8998,2018,부산광역시,마늘,톤
314.02952,2019,부산광역시,마늘,톤
372.2024,2020,부산광역시,마늘,톤
450.64,2021,부산광역시,마늘,톤
325.7086,2022,부산광역시,마늘,톤
376.5261,2023,부산광역시,마늘,톤
13193.80485,2014,대구광역시,조미채소,톤
6772.66369,2015,대구광역시,조미채소,톤
27885.5396,2016,대구광역시,조미채소,톤
33983.08398,2017,대구광역시,조미채소,톤
41025.93771,2018,대구광역시,조미채소,톤
39639.0,2019,대구광역시,조미채소,톤
45704.7951,2020,대구광역시,조미채소,톤
42080.5844,2021,대구광역시,조미채소,톤
46877.2622,2022,대구광역시,조미채소,톤
35827.7509,2023,대구광역시,조미채소,톤
716.46072,2014,대구광역시,고추,톤
1025.25685,2015,대구광역시,고추,톤
258.0,2016,대구광역시,고추,톤
845.62009,2017,대구광역시,고추,톤
305.81862,2018,대구광역시,고추,톤
230.44387,2019,대구광역시,고추,톤
212.3405,2020,대구광역시,고추,톤
311.4354,2021,대구광역시,고추,톤
342.5857,2022,대구광역시,고추,톤
160.0339,2023,대구광역시,고추,톤
275.46072,2014,대구광역시,건고추,톤
259.25685,2015,대구광역시,건고추,톤
258.0,2016,대구광역시,건고추,톤
160.62009,2017,대구광역시,건고추,톤
170.81862,2018,대구광역시,건고추,톤
230.44387,2019,대구광역시,건고추,톤
196.3405,2020,대구광역시,건고추,톤
270.4354,2021,대구광역시,건고추,톤
160.5857,2022,대구광역시,건고추,톤
160.0339,2023,대구광역시,건고추,톤
441.0,2014,대구광역시,풋고추,톤
766.0,2015,대구광역시,풋고추,톤
685.0,2017,대구광역시,풋고추,톤
135.0,2018,대구광역시,풋고추,톤
16.0,2020,대구광역시,풋고추,톤
41.0,2021,대구광역시,풋고추,톤
182.0,2022,대구광역시,풋고추,톤
2421.0,2014,대구광역시,파,톤
1218.0,2015,대구광역시,파,톤
5826.0,2016,대구광역시,파,톤
5073.0,2017,대구광역시,파,톤
8128.0,2018,대구광역시,파,톤
4875.0,2019,대구광역시,파,톤
6860.0,2020,대구광역시,파,톤
9224.0,2021,대구광역시,파,톤
6649.0,2022,대구광역시,파,톤
2131.0,2014,대구광역시,노지파,톤
1088.0,2015,대구광역시,노지파,톤
5567.0,2016,대구광역시,노지파,톤
4935.0,2017,대구광역시,노지파,톤
7794.0,2018,대구광역시,노지파,톤
4571.0,2019,대구광역시,노지파,톤
6446.0,2020,대구광역시,노지파,톤
7310.0,2021,대구광역시,노지파,톤
5223.0,2022,대구광역시,노지파,톤
290.0,2014,대구광역시,시설파,톤
130.0,2015,대구광역시,시설파,톤
259.0,2016,대구광역시,시설파,톤
138.0,2017,대구광역시,시설파,톤
334.0,2018,대구광역시,시설파,톤
304.0,2019,대구광역시,시설파,톤
414.0,2020,대구광역시,시설파,톤
1914.0,2021,대구광역시,시설파,톤
1426.0,2022,대구광역시,시설파,톤
2055.0,2014,대구광역시,대파,톤
1128.0,2015,대구광역시,대파,톤
5748.0,2016,대구광역시,대파,톤
4877.0,2017,대구광역시,대파,톤
7752.0,2018,대구광역시,대파,톤
4773.0,2019,대구광역시,대파,톤
6809.0,2020,대구광역시,대파,톤
8991.0,2021,대구광역시,대파,톤
6467.0,2022,대구광역시,대파,톤
2023.0,2014,대구광역시,노지대파,톤
1041.0,2015,대구광역시,노지대파,톤
5489.0,2016,대구광역시,노지대파,톤
4801.0,2017,대구광역시,노지대파,톤
7418.0,2018,대구광역시,노지대파,톤
4480.0,2019,대구광역시,노지대파,톤
6399.0,2020,대구광역시,노지대파,톤
7223.0,2021,대구광역시,노지대파,톤
5055.0,2022,대구광역시,노지대파,톤
32.0,2014,대구광역시,시설대파,톤
87.0,2015,대구광역시,시설대파,톤
259.0,2016,대구광역시,시설대파,톤
76.0,2017,대구광역시,시설대파,톤
334.0,2018,대구광역시,시설대파,톤
293.0,2019,대구광역시,시설대파,톤
410.0,2020,대구광역시,시설대파,톤
1768.0,2021,대구광역시,시설대파,톤
1412.0,2022,대구광역시,시설대파,톤
366.0,2014,대구광역시,쪽파,톤
90.0,2015,대구광역시,쪽파,톤
78.0,2016,대구광역시,쪽파,톤
196.0,2017,대구광역시,쪽파,톤
376.0,2018,대구광역시,쪽파,톤
102.0,2019,대구광역시,쪽파,톤
51.0,2020,대구광역시,쪽파,톤
233.0,2021,대구광역시,쪽파,톤
182.0,2022,대구광역시,쪽파,톤
108.0,2014,대구광역시,노지쪽파,톤
47.0,2015,대구광역시,노지쪽파,톤
78.0,2016,대구광역시,노지쪽파,톤
134.0,2017,대구광역시,노지쪽파,톤
376.0,2018,대구광역시,노지쪽파,톤
91.0,2019,대구광역시,노지쪽파,톤
47.0,2020,대구광역시,노지쪽파,톤
87.0,2021,대구광역시,노지쪽파,톤
168.0,2022,대구광역시,노지쪽파,톤
258.0,2014,대구광역시,시설쪽파,톤
43.0,2015,대구광역시,시설쪽파,톤
62.0,2017,대구광역시,시설쪽파,톤
11.0,2019,대구광역시,시설쪽파,톤
4.0,2020,대구광역시,시설쪽파,톤
146.0,2021,대구광역시,시설쪽파,톤
14.0,2022,대구광역시,시설쪽파,톤
7307.04804,2014,대구광역시,양파,톤
2726.77428,2015,대구광역시,양파,톤
15425.26451,2016,대구광역시,양파,톤
20633.71946,2017,대구광역시,양파,톤
24661.86715,2018,대구광역시,양파,톤
26244.03769,2019,대구광역시,양파,톤
31861.3009,2020,대구광역시,양파,톤
26487.7777,2021,대구광역시,양파,톤
34554.2106,2022,대구광역시,양파,톤
27619.8384,2023,대구광역시,양파,톤
15.0,2016,대구광역시,생강,톤
2.0,2020,대구광역시,생강,톤
4.0,2021,대구광역시,생강,톤
1.0,2022,대구광역시,생강,톤
2749.29609,2014,대구광역시,마늘,톤
1802.63256,2015,대구광역시,마늘,톤
6361.27509,2016,대구광역시,마늘,톤
7430.74443,2017,대구광역시,마늘,톤
7930.25194,2018,대구광역시,마늘,톤
8289.50151,2019,대구광역시,마늘,톤
6769.1537,2020,대구광역시,마늘,톤
6053.3713,2021,대구광역시,마늘,톤
5330.4659,2022,대구광역시,마늘,톤
8047.8786,2023,대구광역시,마늘,톤
7990.12265,2014,인천광역시,조미채소,톤
9389.18479,2015,인천광역시,조미채소,톤
6583.55778,2016,인천광역시,조미채소,톤
8311.13739,2017,인천광역시,조미채소,톤
8621.03763,2018,인천광역시,조미채소,톤
9901.0,2019,인천광역시,조미채소,톤
7489.2765,2020,인천광역시,조미채소,톤
8631.3268,2021,인천광역시,조미채소,톤
6139.2863,2022,인천광역시,조미채소,톤
2722.8484,2023,인천광역시,조미채소,톤
1426.25289,2014,인천광역시,고추,톤
1520.20228,2015,인천광역시,고추,톤
885.0,2016,인천광역시,고추,톤
688.83751,2017,인천광역시,고추,톤
1079.37709,2018,인천광역시,고추,톤
828.30174,2019,인천광역시,고추,톤
883.9723,2020,인천광역시,고추,톤
1493.2976,2021,인천광역시,고추,톤
1203.6702,2022,인천광역시,고추,톤
969.0198,2023,인천광역시,고추,톤
1426.25289,2014,인천광역시,건고추,톤
1371.20228,2015,인천광역시,건고추,톤
885.0,2016,인천광역시,건고추,톤
676.83751,2017,인천광역시,건고추,톤
818.37709,2018,인천광역시,건고추,톤
783.30174,2019,인천광역시,건고추,톤
736.9723,2020,인천광역시,건고추,톤
1234.2976,2021,인천광역시,건고추,톤
954.6702,2022,인천광역시,건고추,톤
969.0198,2023,인천광역시,건고추,톤
149.0,2015,인천광역시,풋고추,톤
12.0,2017,인천광역시,풋고추,톤
261.0,2018,인천광역시,풋고추,톤
45.0,2019,인천광역시,풋고추,톤
147.0,2020,인천광역시,풋고추,톤
259.0,2021,인천광역시,풋고추,톤
249.0,2022,인천광역시,풋고추,톤
4430.0,2014,인천광역시,파,톤
6364.0,2015,인천광역시,파,톤
2771.0,2016,인천광역시,파,톤
5109.0,2017,인천광역시,파,톤
4980.0,2018,인천광역시,파,톤
5099.0,2019,인천광역시,파,톤
4171.0,2020,인천광역시,파,톤
4422.0,2021,인천광역시,파,톤
3172.0,2022,인천광역시,파,톤
3537.0,2014,인천광역시,노지파,톤
4138.0,2015,인천광역시,노지파,톤
1805.0,2016,인천광역시,노지파,톤
3660.0,2017,인천광역시,노지파,톤
3583.0,2018,인천광역시,노지파,톤
3481.0,2019,인천광역시,노지파,톤
3189.0,2020,인천광역시,노지파,톤
2880.0,2021,인천광역시,노지파,톤
2163.0,2022,인천광역시,노지파,톤
893.0,2014,인천광역시,시설파,톤
2226.0,2015,인천광역시,시설파,톤
966.0,2016,인천광역시,시설파,톤
1449.0,2017,인천광역시,시설파,톤
1397.0,2018,인천광역시,시설파,톤
1618.0,2019,인천광역시,시설파,톤
982.0,2020,인천광역시,시설파,톤
1542.0,2021,인천광역시,시설파,톤
1009.0,2022,인천광역시,시설파,톤
3894.0,2014,인천광역시,대파,톤
5361.0,2015,인천광역시,대파,톤
2359.0,2016,인천광역시,대파,톤
3747.0,2017,인천광역시,대파,톤
3469.0,2018,인천광역시,대파,톤
3949.0,2019,인천광역시,대파,톤
3156.0,2020,인천광역시,대파,톤
3352.0,2021,인천광역시,대파,톤
2199.0,2022,인천광역시,대파,톤
3106.0,2014,인천광역시,노지대파,톤
3400.0,2015,인천광역시,노지대파,톤
1407.0,2016,인천광역시,노지대파,톤
2326.0,2017,인천광역시,노지대파,톤
2094.0,2018,인천광역시,노지대파,톤
2406.0,2019,인천광역시,노지대파,톤
2207.0,2020,인천광역시,노지대파,톤
1932.0,2021,인천광역시,노지대파,톤
1326.0,2022,인천광역시,노지대파,톤
788.0,2014,인천광역시,시설대파,톤
1961.0,2015,인천광역시,시설대파,톤
952.0,2016,인천광역시,시설대파,톤
1421.0,2017,인천광역시,시설대파,톤
1375.0,2018,인천광역시,시설대파,톤
1543.0,2019,인천광역시,시설대파,톤
949.0,2020,인천광역시,시설대파,톤
1420.0,2021,인천광역시,시설대파,톤
873.0,2022,인천광역시,시설대파,톤
536.0,2014,인천광역시,쪽파,톤
1003.0,2015,인천광역시,쪽파,톤
412.0,2016,인천광역시,쪽파,톤
1362.0,2017,인천광역시,쪽파,톤
1511.0,2018,인천광역시,쪽파,톤
1150.0,2019,인천광역시,쪽파,톤
1015.0,2020,인천광역시,쪽파,톤
1070.0,2021,인천광역시,쪽파,톤
973.0,2022,인천광역시,쪽파,톤
431.0,2014,인천광역시,노지쪽파,톤
738.0,2015,인천광역시,노지쪽파,톤
398.0,2016,인천광역시,노지쪽파,톤
1334.0,2017,인천광역시,노지쪽파,톤
1489.0,2018,인천광역시,노지쪽파,톤
1075.0,2019,인천광역시,노지쪽파,톤
982.0,2020,인천광역시,노지쪽파,톤
948.0,2021,인천광역시,노지쪽파,톤
837.0,2022,인천광역시,노지쪽파,톤
105.0,2014,인천광역시,시설쪽파,톤
265.0,2015,인천광역시,시설쪽파,톤
14.0,2016,인천광역시,시설쪽파,톤
28.0,2017,인천광역시,시설쪽파,톤
22.0,2018,인천광역시,시설쪽파,톤
75.0,2019,인천광역시,시설쪽파,톤
33.0,2020,인천광역시,시설쪽파,톤
122.0,2021,인천광역시,시설쪽파,톤
